COMPANY,PKS_CODE,INSTRUMENT_SERIAL_NUMBER,OIL_WM,VM,OIL_DM,NOS,FFA,DOBI,RILL_MUTU_KADAR_AIR,INC_MUTU_KADAR_AIR
N006,FP06,,50.2,6.98,53.97,42.82,0,0,6.98,green
N006,FP06,,50.47,07.02,54.28,42.51,0,0,07.02,red
N00D,DP15,91870379,38.24,8.31,41.7,53.45,2.45,0,8.31,red
N00E,EP02,,37.92,7.35,40.93,54.72,0,0,7.35,red
N003,CP09,,46.24,7.14,49.79,46.62,0.99,0,7.14,red
N003,CP09,,44.53,6.97,47.86,48.5,0.11,0,6.97,green
N003,CP02,,43.74,8.21,47.65,48.05,0.41,0,8.21,red
N003,CP09,,42.3,6.82,45.39,50.88,0.04,0,6.82,green
N003,CP02,,44.17,8.33,48.18,47.51,1.14,0,8.33,red
N003,CP02,,46.05,6.28,49.14,47.67,0.71,0,6.28,green
N003,CP03,,47.56,06.05,50.63,46.38,0,0,06.05,green
N003,CP03,,45.53,5.63,48.24,48.84,0,0,5.63,green
N006,FP11,,46.37,1.82,47.23,51.81,0,0,1.82,green
N003,CP03,,45.3,06.01,48.2,48.68,0,0,06.01,green
N00E,EP08,,43.44,8.35,47.4,48.2,0,0,8.35,red
[NULL],7F08,,45.23,3.57,46.9,51.2,0,0,3.57,orange
N013,MP04,,45.98,8.33,50.16,45.69,0.57,0,8.33,red
N00E,EP06,,49.17,4.88,51.7,45.95,0,0,4.88,green
N00E,EP06,,47.92,05.02,50.45,47.07,0,0,05.02,green
N003,CP03,,47.11,6.14,50.19,46.75,0,0,6.14,green
N00E,EP06,,49.24,4.86,51.75,45.9,0,0,4.86,green
N00D,DP04,91871440,43.19,6.44,46.16,50.38,0,0,6.44,green
N00D,DP15,91870379,39.96,6.17,42.58,53.87,4.39,0,6.17,green
N00D,DP15,91870379,39.55,6.31,42.22,54.14,4.31,0,6.31,green
N00D,DP03,,34.8,7.6,37.66,57.6,1.67,0,7.6,red
N014,NP01,91872189,47.58,7.42,51.39,45,0,0,7.42,red
N014,NP01,91872189,39.72,11.64,44.95,48.64,0,0,11.64,red
N014,NP01,91872189,42.98,10.05,47.78,46.96,0,0,10.05,red
N003,CP09,,42.75,8.76,46.86,48.49,1.3,0,8.76,red
N003,CP09,,40.13,9.76,44.47,50.11,3.12,0,9.76,red
N003,CP09,,44.52,7.69,48.23,47.79,0.2,0,7.69,red
N003,CP09,,49.81,4.29,52.05,45.9,0,0,4.29,green
N006,FP03,,49.1,8.22,53.5,42.68,0,0,8.22,red
N00D,DP14,91870381,39.85,6.76,42.75,53.38,0,0,6.76,green
N00D,DP14,91870381,39.94,6.74,42.83,53.31,0,0,6.74,green
N00D,DP14,91870381,44.75,4.99,47.1,50.26,0,0,4.99,green
N00D,DP14,91870381,36.96,7.46,39.94,55.58,0,0,7.46,red
N00D,DP14,91870381,43.64,4.28,45.6,52.07,0,0,4.28,green
N006,FP05,,43.92,4.71,46.09,51.37,0,0,4.71,green
N00D,DP16,91862227,45.17,06.02,48.06,48.82,0,0,06.02,green
N00D,DP16,91862227,47.01,4.54,49.25,48.45,0,0,4.54,green
N00D,DP16,91862227,45.12,6.17,48.08,48.72,0,0,6.17,green
N006,FP11,,46.27,6.3,49.39,47.42,2.59,0,6.3,green
N006,FP11,,47.2,6.22,50.33,46.58,01.08,0,6.22,green
N006,FP11,,45.71,6.63,48.96,47.65,0.76,0,6.63,green
N006,FP11,,47.24,6.27,50.4,46.49,0.73,0,6.27,green
N006,FP11,,45.47,7.42,49.11,47.12,2.16,0,7.42,red
N006,FP11,,39.88,9.19,43.91,50.94,3.41,0,9.19,red
N00D,DP09,91861521,46.85,07.04,50.39,46.12,0,0,07.04,red
N006,FP11,,39.97,9.33,44.09,50.69,2.14,0,9.33,red
N006,FP11,,45.41,6.55,48.59,48.04,1.29,0,6.55,green
N00D,DP09,91861521,46.91,6.1,49.96,46.99,0,0,6.1,green
N006,FP11,,47.45,06.08,50.52,46.47,1.39,0,06.08,green
N00D,DP11,91861445,36.9,5.28,38.96,57.82,0,0,5.28,green
N00D,DP09,91861521,46.72,6.38,49.9,46.9,0,0,6.38,green
N00D,DP09,91861521,44.38,10.17,49.4,45.45,0,0,10.17,red
N00D,DP11,91861445,35.64,4.1,37.17,60.25,0,0,4.1,green
N00D,DP11,91861445,30.4,10.82,34.09,58.78,0,0,10.82,red
N00D,DP17,,50.09,1.96,51.09,47.94,0,0,1.96,green
N00D,DP11,91861445,35.89,5.2,37.86,58.91,0,0,5.2,green
[NULL],7F07,,37.28,09.07,40.99,53.66,0,0,09.07,orange
N006,FP05,,48.86,3.24,50.49,47.91,0,0,3.24,green
N006,FP05,,41.04,5.54,43.44,53.42,0,0,5.54,green
N00D,DP09,91861521,42.78,8.54,46.77,48.68,0,0,8.54,red
N00D,DP09,91861521,46.55,8.37,50.8,45.08,0,0,8.37,red
N006,FP06,,50.86,4.51,53.26,44.63,0,0,4.51,green
N006,FP03,,49.2,7.35,53.1,43.45,0,0,7.35,red
N00D,DP03,,41.28,5.89,43.86,52.84,0.57,0,5.89,green
N006,FP06,,45.69,8.16,49.74,46.16,0,0,8.16,red
N00D,DP14,91870381,44.26,5.44,46.81,50.3,0,0,5.44,green
N00D,DP14,91870381,42.4,4.49,44.39,53.11,0,0,4.49,green
N00D,DP03,,39.96,7.65,43.27,52.39,01.06,0,7.65,red
N006,FP05,,46.39,5.84,49.27,47.77,0,0,5.84,green
[NULL],7F07,,45.91,5.75,48.71,48.34,0,0,5.75,orange
N014,NP01,91872189,49.97,6.75,53.59,43.28,0,0,6.75,green
N014,NP01,91872189,43.29,8.18,47.15,48.53,0,0,8.18,red
N014,NP01,91872189,50.33,6.55,53.85,43.13,0,0,6.55,green
N00D,DP03,,37.91,08.02,41.21,54.08,0.54,0,08.02,red
N006,FP03,,50.09,6.54,53.6,43.37,0,0,6.54,green
[NULL],7F07,,34.57,12.01,39.29,53.42,0,0,12.01,orange
[NULL],7F08,,43.08,4.3,45.02,52.62,0,0,4.3,orange
N00D,DP14,91870381,42.39,5.24,44.73,52.38,0,0,5.24,green
N006,FP05,,47.78,3.39,49.45,48.83,0,0,3.39,green
N00D,DP02,,45.37,2.93,46.74,51.7,0,0,2.93,green
N003,CP09,,40.09,9.23,44.17,50.68,02.05,0,9.23,red
N003,CP09,,40.7,8.54,44.49,50.77,1.47,0,8.54,red
N003,CP09,,38.94,9.78,43.16,51.28,2.12,0,9.78,red
N003,CP09,,44.17,5.94,46.96,49.89,0.47,0,5.94,green
N003,CP09,,44,6.12,46.87,49.88,0.34,0,6.12,green
N00D,DP02,,41.35,6.89,44.41,51.76,0,0,6.89,green
N00D,DP02,,39.41,7.55,42.63,53.04,0,0,7.55,red
N00D,DP02,,44.35,5.81,47.08,49.85,0,0,5.81,green
N00D,DP02,,44.8,6.66,48,48.54,0,0,6.66,green
N00D,DP02,,41.9,7.62,45.36,50.48,0,0,7.62,red
[NULL],7F06,,42.82,6.61,45.85,50.58,3.71,0,6.61,orange
N006,FP11,,45.66,8.52,49.91,45.82,4.83,0,8.52,red
N006,FP04,,48.32,6.24,51.53,45.44,0,0,6.24,green
N006,FP04,,49.45,3.38,51.18,47.17,0,0,3.38,green
N00D,DP14,91870381,43.36,5.49,45.87,51.16,0,0,5.49,green
N014,NP01,91872189,39.77,9.57,43.98,50.66,0,0,9.57,red
N014,NP01,91872189,49.14,7.53,53.14,43.33,0,0,7.53,red
N014,NP01,91872189,39.09,10.39,43.62,50.52,0,0,10.39,red
N003,CP09,,41.61,9.5,45.98,48.88,1.29,0,9.5,red
N003,CP09,,43.52,6.8,46.7,49.68,0,0,6.8,green
N003,CP09,,44.23,7.45,47.79,48.32,0,0,7.45,red
N003,CP09,,47.5,5.57,50.3,46.93,0.54,0,5.57,green
N003,CP09,,47.73,4.39,49.92,47.89,0,0,4.39,green
N006,FP03,,45.03,10.94,50.56,44.03,0,0,10.94,red
N006,FP11,,44.96,06.08,47.87,48.96,0,0,06.08,green
N006,FP04,,53.76,04.06,56.04,42.18,0,0,04.06,green
N006,FP04,,50.35,5.6,53.34,44.05,0,0,5.6,green
[NULL],7F07,,28.93,10.44,32.3,60.64,0,0,10.44,orange
N006,FP05,,44.24,7.25,47.69,48.51,0,0,7.25,red
N006,FP04,,48.29,05.05,50.86,46.66,6.52,0,05.05,green
N00E,EP08,,37.09,8.66,40.6,54.25,0,0,8.66,red
N00E,EP08,,41,6.46,43.84,52.53,0,0,6.46,green
N00E,EP08,,48.38,4.59,50.7,47.04,0,0,4.59,green
N00E,EP08,,47.95,4.72,50.32,47.33,0,0,4.72,green
N003,CP01,91877655,43.2,4.9,45.43,51.9,0,0,4.9,green
N00E,EP08,,17.6,13.86,20.43,68.54,0,0,13.86,red
N00E,EP08,,48.15,4.66,50.5,47.2,0,0,4.66,green
N00D,DP03,,35.32,7.28,38.1,57.4,01.09,0,7.28,red
N003,CP01,91877655,45.03,4.63,47.21,50.34,0,0,4.63,green
N003,CP09,,49.67,5,52.29,45.33,0.19,0,5,green
N003,CP09,,43.74,8.91,48.02,47.35,2.15,0,8.91,red
N003,CP09,,43.07,8.71,47.17,48.23,1.25,0,8.71,red
N003,CP09,,47.8,5.81,50.75,46.38,0,0,5.81,green
N003,CP09,,49.14,4.66,51.54,46.21,0,0,4.66,green
[NULL],7F08,,27.42,13.21,31.6,59.37,0,0,13.21,orange
[NULL],7F07,,30.84,10.93,34.63,58.22,0,0,10.93,orange
N003,CP03,,46.29,6.14,49.32,47.57,0,0,6.14,green
N003,CP03,,46.35,6.75,49.7,46.9,0,0,6.75,green
N003,CP03,,49.29,06.08,52.48,44.63,0,0,06.08,green
N00D,DP09,91861521,46.96,8.34,51.23,44.7,0,0,8.34,red
N003,CP02,,45.5,6.38,48.6,48.12,0.86,0,6.38,green
N003,CP02,,46.87,5.85,49.79,47.27,0.62,0,5.85,green
N003,CP02,,48.57,05.01,51.13,46.42,0,0,05.01,green
N006,FP04,,37.27,5.26,39.34,57.46,0,0,5.26,green
N00E,EP05,,44.5,4.87,46.77,50.63,0,0,4.87,green
N00E,EP05,,39.97,5.48,42.29,54.55,0,0,5.48,green
N006,FP04,,42.26,2.79,43.47,54.95,1.97,0,2.79,green
N00E,EP05,,41.98,5.56,44.46,52.45,0,0,5.56,green
N006,FP07,,46.55,5.44,49.23,48.01,0,0,5.44,green
N003,CP09,,44.71,7.45,48.31,47.84,0.69,0,7.45,red
N003,CP09,,45.5,7.64,49.27,46.85,0.42,0,7.64,red
N003,CP09,,46.88,5.88,49.81,47.24,0,0,5.88,green
N003,CP09,,53.58,1.73,54.52,44.69,0,0,1.73,green
N003,CP09,,47.36,5.47,50.1,47.17,0,0,5.47,green
N00D,DP15,91870379,32.93,6.84,35.34,60.23,8.66,0,6.84,green
N00D,DP03,,34.99,07.08,37.66,57.93,01.08,0,07.08,red
N006,FP11,,46.21,6.63,49.49,47.16,0.28,0,6.63,green
N006,FP11,,42.26,7.7,45.78,50.04,0,0,7.7,red
N006,FP11,,45.99,7.82,49.9,46.18,01.09,0,7.82,red
N00E,EP02,,37.64,7.56,40.71,54.8,0,0,7.56,red
N00E,EP02,,37.64,7.56,40.71,54.8,0,0,7.56,red
N00E,EP02,,37.64,7.56,40.71,54.8,0,0,7.56,red
N00E,EP02,,37.64,7.56,40.71,54.8,0,0,7.56,red
N00E,EP02,,37.64,7.56,40.71,54.8,0,0,7.56,red
N006,FP03,,48.33,7.76,52.39,43.91,0,0,7.76,red
N006,FP04,,49.27,04.04,51.34,46.69,0,0,04.04,green
N006,FP04,,51.03,3.35,52.8,45.61,0,0,3.35,green
N00E,EP08,,46.71,5.37,49.36,47.92,0,0,5.37,green
N014,NP01,91872189,40.96,10.77,45.9,48.28,0,0,10.77,red
N00E,EP04,,45.74,5.93,48.62,48.33,0,0,5.93,green
N00D,DP09,91861521,45.88,8.55,50.17,45.57,0,0,8.55,red
N003,CP09,,45.66,7.27,49.24,47.07,2.25,0,7.27,red
N00E,EP04,,45.9,06.02,48.84,48.08,0,0,06.02,green
N00E,EP04,,45.9,06.02,48.84,48.08,0,0,06.02,green
N014,NP01,91872189,46.2,8.99,50.76,44.82,0,0,8.99,red
N003,CP09,,45.63,6.8,48.96,47.57,1.34,0,6.8,green
N00E,EP08,,48.61,4.62,50.96,46.77,0,0,4.62,green
N003,CP09,,44.47,7.52,48.09,48,1.64,0,7.52,red
N014,NP01,91872189,35.01,12.73,40.12,52.26,0,0,12.73,red
N006,FP11,,44.25,5.76,46.95,50,0,0,5.76,green
N00E,EP08,,48.81,4.77,51.26,46.42,0,0,4.77,green
N00D,DP03,,34.66,7.55,37.49,57.79,1.81,0,7.55,red
[NULL],7F06,,47.41,5.51,50.18,47.07,1.99,0,5.51,orange
N00E,EP12,,40.08,7.27,43.23,52.65,0,0,7.27,red
N00E,EP12,,40.32,7.31,43.5,52.37,0,0,7.31,red
N00E,EP12,,40.32,7.31,43.5,52.37,0,0,7.31,red
N00E,EP12,,40.79,7.52,44.11,51.68,0,0,7.52,red
N00D,DP16,91862227,43.31,6.28,46.21,50.41,0,0,6.28,green
N00D,DP16,91862227,46.49,5.14,49.02,48.36,0,0,5.14,green
N00D,DP16,91862227,44.92,6.51,48.04,48.57,0,0,6.51,green
N00D,DP16,91862227,43.79,6.68,46.92,49.53,0,0,6.68,green
N00D,DP16,91862227,43.81,6.7,46.96,49.49,0,0,6.7,green
N00D,DP16,91862227,43.68,7.34,47.14,48.98,0,0,7.34,red
N006,FP03,,45.69,9.65,50.57,44.66,0,0,9.65,red
N00D,DP16,91862227,42.87,7.55,46.37,49.58,0,0,7.55,red
N00D,DP16,91862227,44.6,7.66,48.3,47.74,0,0,7.66,red
N00D,DP16,91862227,44.36,7.7,48.06,47.94,0,0,7.7,red
[NULL],7F08,,42.31,6.49,45.24,51.2,0,0,6.49,orange
N00D,DP13,,40.6,5.69,43.05,53.71,0,0,5.69,green
N006,FP06,,48.02,9.1,52.83,42.88,0,0,9.1,red
N006,FP06,,48.06,09.08,52.86,42.86,0,0,09.08,red
N006,FP06,,46.67,9.99,51.86,43.33,0,0,9.99,red
N006,FP06,,46.79,9.99,51.98,43.22,0,0,9.99,red
N006,FP11,,45.34,7.24,48.88,47.42,3.37,0,7.24,red
N006,FP11,,43.75,6.98,47.03,49.27,3.5,0,6.98,green
N006,FP11,,44.69,7.2,48.16,48.1,2,0,7.2,red
N00D,DP13,,41.75,10.8,46.8,47.45,0,0,10.8,red
N006,FP11,,44.17,8.43,48.23,47.41,3.36,0,8.43,red
N006,FP11,,43.06,9.39,47.52,47.55,3.59,0,9.39,red
N006,FP11,,44.27,7.68,47.96,48.05,1.53,0,7.68,red
N006,FP11,,44.72,08.04,48.63,47.24,2.19,0,08.04,red
N003,CP02,,41.24,6.95,44.32,51.81,0.55,0,6.95,green
N003,CP02,,38.09,8.22,41.5,53.69,01.08,0,8.22,red
N00D,DP17,,45.23,5.9,48.07,48.87,0,0,5.9,green
N003,CP02,,42.88,5.31,45.29,51.81,0,0,5.31,green
N003,CP02,,43,4.86,45.2,52.14,0,0,4.86,green
N003,CP02,,43,4.86,45.2,52.14,0,0,4.86,green
N013,MP04,,41.34,12.23,47.11,46.43,0,0,12.23,red
N00D,DP09,91861521,45.66,7.84,49.54,46.5,0,0,7.84,red
N00D,DP09,91861521,44.61,09.04,49.04,46.35,0,0,09.04,red
N00D,DP09,91861521,44.25,9.22,48.75,46.52,0,0,9.22,red
N00D,DP17,,40.61,6.21,43.3,53.18,0,0,6.21,green
N00D,DP09,91861521,45.12,8.34,49.22,46.55,0,0,8.34,red
N00E,EP12,,43.23,3.59,44.84,53.18,0,0,3.59,green
N00E,EP12,,43.18,4.25,45.1,52.57,0,0,4.25,green
[NULL],7F07,,47.26,02.04,48.24,50.71,0,0,02.04,orange
[NULL],7F07,,47.77,0,47.77,52.23,0,0,0,orange
N00E,EP05,,49.17,2.22,50.28,48.61,0,0,2.22,green
N00D,DP09,91861521,47.75,6.87,51.28,45.38,0,0,6.87,green
N00D,DP09,91861521,47.52,6.99,51.09,45.49,0,0,6.99,green
N00D,DP14,91870381,43.09,6.38,46.03,50.52,0,0,6.38,green
N00D,DP03,,38.62,7,41.53,54.38,0.45,0,7,green
N006,FP03,,51.07,3.98,53.18,44.95,0,0,3.98,green
[NULL],7F07,,40.2,7.34,43.39,52.46,0,0,7.34,orange
N00E,EP05,,47.89,2.15,48.94,49.96,0,0,2.15,green
[NULL],7F07,,37.82,9.24,41.66,52.95,0,0,9.24,orange
N00D,DP03,,38.74,8.75,42.46,52.51,1.18,0,8.75,red
N00D,DP03,,39.21,8.71,42.95,52.08,2.28,0,8.71,red
N014,NP01,91872189,50.22,6.93,53.96,42.85,0,0,6.93,green
N014,NP01,91872189,47.24,08.01,51.36,44.74,0,0,08.01,red
N014,NP01,91872189,40.81,9.19,44.94,49.99,0,0,9.19,red
[NULL],7F06,,45.41,6.3,48.46,48.3,3.58,0,6.3,orange
[NULL],7F06,,44.59,6.65,47.77,48.76,3.67,0,6.65,orange
[NULL],7F06,,44.19,6.68,47.35,49.13,3.36,0,6.68,orange
N00D,DP14,91870381,45.96,4.72,48.24,49.32,0,0,4.72,green
N00E,EP12,,42.23,3.5,43.76,54.28,0,0,3.5,green
N00D,DP14,91870381,42.96,4.11,44.81,52.92,0,0,4.11,green
N00D,DP03,,38.08,7.6,41.21,54.32,1,0,7.6,red
[NULL],7F08,,40.63,4.24,42.43,55.12,0,0,4.24,orange
[NULL],7F07,,37.8,7.26,40.76,54.94,0,0,7.26,orange
N003,CP03,,45.55,7.49,49.24,46.96,0,0,7.49,red
N00E,EP05,,55.1,0,55.1,44.9,0,0,0,green
N003,CP09,,46.52,5.6,49.28,47.88,0,0,5.6,green
N003,CP09,,35.74,12.3,40.75,51.96,02.03,0,12.3,red
N003,CP09,,42.02,8.15,45.74,49.84,0.88,0,8.15,red
N003,CP09,,44.8,5.65,47.48,49.55,0,0,5.65,green
N003,CP09,,45.3,6.67,48.54,48.03,0,0,6.67,green
N00D,DP02,,42.93,2.26,43.92,54.82,0,0,2.26,green
N00D,DP02,,48.74,3.66,50.59,47.61,0,0,3.66,green
N00D,DP02,,42.82,5.79,45.45,51.39,0,0,5.79,green
N00D,DP02,,43.39,6.14,46.23,50.47,0,0,6.14,green
N00D,DP02,,46.65,3.43,48.31,49.92,0,0,3.43,green
N00D,DP02,,39.01,6.6,41.77,54.39,0,0,6.6,green
N006,FP06,,47.69,6.57,51.04,45.74,0,0,6.57,green
N006,FP06,,45.08,11.6,51,43.32,0,0,11.6,red
N006,FP04,,48.32,5.68,51.23,46,5.75,0,5.68,green
N006,FP04,,43.75,7.89,47.5,48.36,0,0,7.89,red
N006,FP04,,47.74,6.79,51.22,45.47,0,0,6.79,green
N014,NP01,91872189,47.4,7.2,51.08,45.4,0,0,7.2,red
N014,NP01,91872189,40.17,9.7,44.49,50.13,0,0,9.7,red
N014,NP01,91872189,44.84,8.24,48.87,46.92,0,0,8.24,red
N003,CP09,,45.28,6.47,48.41,48.25,0,0,6.47,green
N003,CP09,,39.6,10.8,44.39,49.6,1.57,0,10.8,red
N003,CP09,,41.42,9.73,45.89,48.85,1.72,0,9.73,red
N003,CP09,,45.85,5.98,48.77,48.17,0,0,5.98,green
N00D,DP15,91870379,30.97,9.27,34.13,59.76,0.58,0,9.27,red
N003,CP09,,46.55,4.21,48.6,49.24,0,0,4.21,green
N00E,EP12,,42.78,5.92,45.47,51.3,0,0,5.92,green
N003,CP01,91877655,41.71,4.69,43.76,53.6,0,0,4.69,green
N00E,EP08,,46.76,5.83,49.65,47.41,0,0,5.83,green
N00E,EP05,,48.47,0.01,48.47,51.53,0,0,0.01,green
N00E,EP08,,46.82,5.65,49.62,47.53,0,0,5.65,green
N00E,EP04,,45.75,5.14,48.23,49.11,0,0,5.14,green
N006,FP04,,45.12,8.24,49.17,46.64,0,0,8.24,red
N006,FP04,,49.43,7.67,53.54,42.9,0,0,7.67,red
N00D,DP03,,37.75,6.95,40.58,55.29,0.95,0,6.95,green
N003,CP09,,46.83,6.22,49.94,46.95,0,0,6.22,green
N003,CP09,,36.81,11.94,41.81,51.24,1.44,0,11.94,red
N003,CP09,,39.85,10.03,44.3,50.12,0.88,0,10.03,red
N003,CP09,,45.6,5.76,48.39,48.64,0,0,5.76,green
N003,CP09,,48.87,3.94,50.87,47.19,0,0,3.94,green
[NULL],7F08,,29.53,12.5,33.75,57.97,0,0,12.5,orange
N006,FP03,,52.86,5.63,56.01,41.52,0,0,5.63,green
N00D,DP13,,41.83,8.44,45.69,49.73,0,0,8.44,red
N00D,DP13,,43.02,8,46.76,48.98,0,0,8,red
N013,MP04,,39.6,12.5,45.26,47.89,0.94,0,12.5,red
N00D,DP15,91870379,43,7.27,46.37,49.73,2.21,0,7.27,red
N00E,EP05,,41.77,6.35,44.6,51.88,0,0,6.35,green
[NULL],7F07,,42.96,5.54,45.48,51.5,0,0,5.54,orange
N00D,DP03,,37.21,7.43,40.2,55.36,1.46,0,7.43,red
N00D,DP09,91861521,48.5,6.75,52.01,44.75,0,0,6.75,green
N00E,EP12,,40.35,5.4,42.66,54.25,0,0,5.4,green
N00D,DP11,91861445,30.36,10.2,33.81,59.44,0,0,10.2,red
N00D,DP15,91870379,39.33,8.27,42.88,52.4,2.3,0,8.27,red
N00D,DP03,,37.05,7.8,40.19,55.15,0.9,0,7.8,red
N00D,DP15,91870379,40.83,8.41,44.58,50.76,1.86,0,8.41,red
N00D,DP15,91870379,40.86,8.62,44.72,50.52,2.52,0,8.62,red
[NULL],7F06,,49.4,3.83,51.37,46.77,2.22,0,3.83,orange
N00D,DP03,,34.17,9.73,37.86,56.1,1.38,0,9.73,red
N00D,DP15,91870379,38.84,9,42.68,52.16,2.61,0,9,red
N006,FP06,,48.32,7.51,52.24,44.18,0,0,7.51,red
N006,FP06,,48.58,7.52,52.53,43.9,0,0,7.52,red
N006,FP06,,48.1,7.53,52.02,44.37,0,0,7.53,red
N006,FP06,,48.08,7.69,52.08,44.23,0,0,7.69,red
N006,FP06,,50.29,5.36,53.14,44.35,0,0,5.36,green
N00D,DP11,91861445,34.13,9.55,37.73,56.32,0,0,9.55,red
N003,CP03,,44.95,6.98,48.33,48.07,0,0,6.98,green
N00E,EP08,,43.51,7.82,47.2,48.67,0,0,7.82,red
N003,CP03,,45.17,6.52,48.32,48.31,0,0,6.52,green
N003,CP02,,46.42,6.79,49.8,46.8,1.46,0,6.79,green
N003,CP02,,44.53,7.38,48.08,48.09,1.47,0,7.38,red
N003,CP09,,40.46,9.46,44.68,50.08,1.11,0,9.46,red
N003,CP02,,46,6.9,49.41,47.1,1.42,0,6.9,green
N003,CP09,,32.97,13.82,38.25,53.21,2.73,0,13.82,red
N003,CP09,,37.11,11.64,41.99,51.25,2.26,0,11.64,red
N003,CP09,,43.67,08.03,47.49,48.29,0.29,0,08.03,red
N003,CP09,,51.9,2.55,53.26,45.55,0,0,2.55,green
N006,FP04,,35.59,4.76,37.37,59.65,0,0,4.76,green
N006,FP04,,48.01,03.07,49.53,48.92,4.66,0,03.07,green
N00E,EP08,,44.21,6.33,47.2,49.46,0,0,6.33,green
N00E,EP08,,44.13,6.35,47.12,49.52,0,0,6.35,green
N00E,EP08,,44.98,8.2,48.99,46.82,0,0,8.2,red
N00E,EP08,,44.94,8.24,48.98,46.82,0,0,8.24,red
N003,CP09,,45.22,6.96,48.6,47.82,0.67,0,6.96,green
N00D,DP04,91871440,37.3,9.72,41.31,52.98,0,0,9.72,red
N003,CP09,,44.62,07.07,48.02,48.3,0.78,0,07.07,red
N006,FP03,,44.99,11.61,50.9,43.39,0,0,11.61,red
N003,CP09,,46.16,6.15,49.19,47.69,02.07,0,6.15,green
N003,CP03,,43.54,6.53,46.58,49.94,0.4,0,6.53,green
N00D,DP09,91861521,45.61,7.81,49.47,46.58,0,0,7.81,red
N00D,DP15,91870379,40.07,8.72,43.89,51.22,1.44,0,8.72,red
N00E,EP02,,37.71,7.87,40.93,54.42,0,0,7.87,red
N014,NP01,91872189,51.13,5.9,54.33,42.97,0,0,5.9,green
N014,NP01,91872189,54.47,1.85,55.49,43.68,0,0,1.85,green
N014,NP01,91872189,45.41,9.61,50.24,44.98,0,0,9.61,red
N014,NP01,91872189,42.87,10.29,47.79,46.84,0,0,10.29,red
N00D,DP14,91870381,38.13,08.05,41.47,53.82,0,0,08.05,red
N00D,DP14,91870381,40.61,8.2,44.24,51.19,0,0,8.2,red
N003,CP09,,41.12,9.64,45.51,49.24,0.82,0,9.64,red
N003,CP09,,32.95,13,37.88,54.05,2.55,0,13,red
N003,CP09,,39.83,9.87,44.19,50.3,0.78,0,9.87,red
N003,CP09,,46.39,6.15,49.43,47.46,0.37,0,6.15,green
N003,CP09,,54.15,1.77,55.13,44.08,0,0,1.77,green
N003,CP02,,37.08,9.2,40.83,53.73,1.63,0,9.2,red
N003,CP02,,37.08,9.2,40.83,53.73,1.63,0,9.2,red
N003,CP02,,46.46,7.53,50.24,46.01,0.44,0,7.53,red
N003,CP02,,46.27,7.47,50,46.26,0.4,0,7.47,red
N003,CP02,,44.77,8.49,48.93,46.74,0.74,0,8.49,red
N00D,DP09,91861521,46.04,6.65,49.32,47.31,0,0,6.65,green
N00D,DP09,91861521,47.15,5.71,50,47.14,0,0,5.71,green
N00D,DP09,91861521,46.08,6.17,49.11,47.75,0,0,6.17,green
N00D,DP09,91861521,45.37,6.28,48.41,48.35,0,0,6.28,green
[NULL],7F06,,44.73,6.65,47.92,48.62,3.68,0,6.65,orange
[NULL],7F07,,34.36,1.42,34.85,64.22,0,0,1.42,orange
N006,FP05,,46.3,3.68,48.07,50.02,0,0,3.68,green
N00D,DP14,91870381,40.9,4.97,43.04,54.13,0,0,4.97,green
[NULL],7F07,,39.05,5.63,41.38,55.32,0,0,5.63,orange
N003,CP03,,45.25,6.34,48.32,48.4,0,0,6.34,green
[NULL],7F06,,48.76,4.95,51.3,46.29,2.67,0,4.95,orange
N006,FP11,,47.61,01.04,48.11,51.35,0,0,01.04,green
N006,FP11,,40.29,6.81,43.24,52.9,0,0,6.81,green
N006,FP05,,39.15,9.32,43.17,51.54,0,0,9.32,red
N00D,DP14,91870381,43.82,3.92,45.61,52.26,0,0,3.92,green
N006,FP11,,45.65,6.33,48.74,48.02,0,0,6.33,green
N006,FP11,,46.24,6.47,49.44,47.29,0,0,6.47,green
N006,FP11,,46.47,5.96,49.41,47.58,0,0,5.96,green
N006,FP11,,46.43,06.06,49.42,47.51,0,0,06.06,green
N006,FP11,,46.75,6.55,50.03,46.69,0,0,6.55,green
N006,FP11,,45.39,6.12,48.35,48.49,0,0,6.12,green
N006,FP11,,46.19,6.37,49.34,47.44,0,0,6.37,green
N006,FP11,,46.19,6.37,49.34,47.44,0,0,6.37,green
N00E,EP08,,46.5,5.14,49.02,48.36,0,0,5.14,green
[NULL],7F07,,45.34,3.88,47.17,50.78,0,0,3.88,orange
N006,FP04,,51.79,06.05,55.12,42.16,0,0,06.05,green
N006,FP04,,51.3,6.35,54.78,42.35,0,0,6.35,green
N006,FP04,,51.7,6.34,55.2,41.96,0,0,6.34,green
N006,FP04,,51.59,6.39,55.11,42.02,0,0,6.39,green
N006,FP04,,51.5,6.55,55.11,41.95,0,0,6.55,green
N006,FP04,,51.39,7.69,55.67,40.92,0,0,7.69,red
N006,FP04,,47.7,7.74,51.7,44.56,0,0,7.74,red
[NULL],7F08,,25.06,13.79,29.06,61.16,0,0,13.79,orange
N006,FP11,,42.39,6.4,45.29,51.21,0,0,6.4,green
N006,FP11,,43.17,7.54,46.69,49.29,0,0,7.54,red
N006,FP11,,37.07,9.19,40.82,53.75,0.4,0,9.19,red
